id,content,label
5132,"rasanya pengen tenggelam aja bener deh,0,0",Terindikasi Self-Harm
5133,"sedih bgt harus relain jurusan + kampus impian, rasanya kaya pengen tenggelam aja """""""",1,0",Terindikasi Self-Harm
5134,"pantaiii, soalnyaa dengerr suara laut rasanya tenang dan pengen ikut tenggelam"""""""",0,0",Terindikasi Self-Harm
5135,"jujur atp aku cuma pengen tenggelam di sawah,1,0",Terindikasi Self-Harm
5136,"pengen tenggelam sj,0,0",Terindikasi Self-Harm
5137,"pengen tenggelam rasanya ,0,0",Terindikasi Self-Harm
5138,"YA ALLAH AKU PENGEN TENGGELAM AJA KYKNYA HARI INI,0,0",Terindikasi Self-Harm
5139,"Pengen tenggelam di lautttt,0,0,0",Terindikasi Self-Harm
5140,"Pengen tenggelam di palung Mariana, husnul khatimah, terhindar dari siksa kubur, dan masuk surga """""""",0,0",Terindikasi Self-Harm
5141,"gue langsung pengen tenggelam didalam gelas marimas cincau,0,0",Non Self-Harm
5142,": panas banget ya, rasanya pengen lompat ke samudra pasifik: lah, kok gitu? : iya biar kamu tau rasanya tenggelam di lautan sebesar itu, dengan cinta yang bertepuk sebelah tangan."""""""",12,0,18,850",Terindikasi Self-Harm
5143,"Yaa Allah serasa pengen hanyut bersama ombak tenggelam dalam air. Hingga beban pikiran pun tak berasa,0,0",Terindikasi Self-Harm
5144,"Harusnya dari dulu emang dilarang air tanah.. mungkin bisa duluan industri misal cuci motor mobil resto etc kalo ga pengen Jakarta tenggelam,0,0",Non Self-Harm
5145,"RASANYA GW PENGEN TENGGELAM AJA DI LAUTAN DUIT 271 T ,0,0",Terindikasi Self-Harm
5146,"di tahap pengen tenggelam kalo denger kata skripsi,0,0",Terindikasi Self-Harm
5147,"Nice. Seharian penuh pikiran berawan dan rasanya pengen jauh dari kehidupan aja... Malah jadi meromantisasi tenggelam... Jadi mikir, kalau emang Bunuh Diri, kayaknya bagusnya ngiket batu di kaki terus lempar ke danau/laut..."""""""",0,0",Terindikasi Self-Harm
5148,"Ya Allah pengen tenggelam ga seehh,1,0",Terindikasi Self-Harm
5149,"Kalau mau stress, berkali2 aku bayangin apa aku tenggelam saja di laut Maluku. Kini di semarang aku sering lewat rel kereta, bbrpa kali kepikiran apa aku bundir aja ketabrak kereta? semua pengen meres aku tanpa mau tau gmn rasanya jd aku."""""""",0,0",Terindikasi Self-Harm
5150,"Ga ngerti lagi kudu gimana, pengen ngilang tenggelam di samudra pasific aja"""""""",1,0",Terindikasi Self-Harm
5151,"pengen tenggelam disitu juga ,0,0",Terindikasi Self-Harm
5152,"Bjir malu bgtttt demi apaa kepencet bikin story mana kek jamet bgttttt, woi harga diriku, woii pengen tenggelam ajalah. Mana yg liat udh banyak."""""""",0,0,1,90,[],[]",Non Self-Harm
5153,"tolong agahahjj pengen tenggelam,0,0",Terindikasi Self-Harm
5154,"Dipeluk dengan semua kurangnya. Dia pengen ngerasain itu semua. Dia nggak harus lagi punya dirinya sendiri buat nolongin dia waktu dia ngerasa tenggelam karena selama ini yang bisa nolong dia ya, siapa lagi kalau bukan dirinya sendiri?  nggak suka bergantung sama—"""""""",1,0",Non Self-Harm
5155,"maaf ya kalau lg feeling unwell bawaanya pengen tenggelam ke dasar lautan,0,0",Terindikasi Self-Harm
5156,"hari ini rasanya pengen tenggelam. pokoknya tenggelam.,0,0",Terindikasi Self-Harm
5157,"Jadi teringat dulu sempat pengen tenggelam,0,0",Terindikasi Self-Harm
5158,"Jirr pengen tenggelam gw ,0,0",Terindikasi Self-Harm
5159,"Capek pengen tenggelam,0,0",Terindikasi Self-Harm
5160,"False,Berasa pengen tenggelam ,1,0,0,28",Terindikasi Self-Harm
5161,"pengen tenggelam serius,0,0",Terindikasi Self-Harm
5162,"Rasanya pen bgt tenggelam ya Allah ngerasa bersalah banget, pengen nangis doi nunggu setengah jam depan rumah sambil ngetok2 dan nelponin tp istrinya kebo banget """""""",0,0,0,27,[],[]",Terindikasi Self-Harm
5163,"Rasanya gw pengen tenggelam aja..,0,0",Terindikasi Self-Harm
5164,"Saat lo udah berusaha membahagiakan orang sekitar tapi selalu di nilai kurang.  Rasanya pengen tenggelam.,0,0",Terindikasi Self-Harm
5165,"gue beneran se frustasi itu pls, pengen tenggelam rasanya"""""""",1,0",Terindikasi Self-Harm
5166,"Baru kali ini aku rasanya pengen tenggelam,0,0",Terindikasi Self-Harm
5167,"32. Tenggelam, pengen banget tenggelam"""""""",1,0",Terindikasi Self-Harm
5168,"jng di qrt lagi kalau pengen masalahnya cpt tenggelam,1,0",Non Self-Harm
5169,"Tapi laki2 korea juga ga pengen kawin sih. Urusan bagi tugas itu tenggelam di 'ketidakmampuan finasial',0,0",Non Self-Harm
5170,"aduh gw pengen jd those geniuses slash prodigy yang sekali baca paham sekali belajar paham biar gw gaakan tenggelam dalam fakta kl gw bodoh bc im not soalnya currently gw merasa sangat DRAINED cuma krn gw mikirin kalo gw bodoh bgt i csnrt do this today bruh,3,1",Non Self-Harm
5171,"pengen tenggelam, tp jgn smp mati. cuma pengen tenggelam aja"""""""",2,0",Terindikasi Self-Harm
5172,"Aku kalo ada berita dating gini kdang pengen juga idolaku ke spill dating sama siapa, TAPI DENGAN BUKTI, MINIMAL FOTO LAH YA GAK CUMA MODAL JARENE ALIAS """"""""""""""""KATANYA"""""""""""""""". Itu yang rumor dating tanpa bukti mending tenggelam saja."""""""",0,0",Non Self-Harm
5173,"udah bisa renang, udah ga takut air kaya dulu (punya trauma hampir tenggelam), keinginan selanjutnya pengen freedive"""""""",0,0",Non Self-Harm
5174,"pengen muter jam dinding sama nendang matahari biar cepet tenggelam pengen angkat bulan biar jadi malem,1,0",Non Self-Harm
5175,"Pengen pegangan aja di kapal, tapi takut tenggelam"""""""",0,0",Non Self-Harm
5176,"Mau tenggelam boleh ga sih? Rasanya aku pengen lariiiiiii jauhh wkwk,0,0",Terindikasi Self-Harm
5177,"Njiirr,,, ditengah isyu hak angket pemazgulan ,",Non Self-Harm
5178,"pengen lanjut tenggelam dalam kesedihan tp mana bisa helldivers 2 dibeli dgn air mata,1,0",Non Self-Harm
5179,"pengen banget IKN tenggelam yaallah kasih banjir bandang atau apa kek, khusus IKN aja gitu"""""""",1,0",Non Self-Harm
5180,"Tau gak sih kenapa gua tenggelam dalam kerjaan? Iya biar tengah malamnya gak kepikiran pengen kawin. Soalnya gabut dikit jadi pengen pacaran.,6,0",Non Self-Harm
5181,": """"""""""""""""Nyari apa sih bang dari tadi? Cepetan napa, pengen maen air lagi ini"""""""""""""""" """"""""""""""""Jangan dulu tong, ada orang tenggelam ini buset dah"""""""""""""""" """"""""""""""""Lah, beneran bang? Gue dari tadi renang di mari kaga ada yg aneh perasaan"""""""""""""""" """""""""""""""""""""""""""""""""""""""",0,0,0,69,[],[]",Non Self-Harm
5182,"bisa bisanya chat dosen tenggelam, keduluan pengen hangoutnya sih. ga jadi sia sia ternyata makeupku. hehehe"""""""",0,0",Non Self-Harm
5183,"sebenarnya gua sedang tidak rajin baca buku, cuma perasaan gua pengen banget tenggelam ke buku aja biar gak perlu dengerin berisiknya manusia"""""""",0,0",Non Self-Harm
5184,"i wish, pengen bisa highlight setiap bagian yang menariknya, corat-coret di buku karena pengen ikut tenggelam sama alur serunya"""""""",0,0",Non Self-Harm
5185,"Aku pengen dipeluk dengan hangat, sampe aku tenggelam dan tidur nyenyak sekali tanpa mengkhawatirkan apa apa"""""""",0,0",Non Self-Harm
5186,"Tapi Leehan tuh... lucu.. lucu yang.. kadang gemesin.. kadang lucu pengen gw tampol.. aneh dan ajaib.. jalan pikiran dia beneran out of the box banget..? Kalau senyum beneran kayak matahari terbit dan tenggelam, anget."""""""",0,0",Non Self-Harm
5187,"Pengen tahu hebatnya???? Hebatnya rakyat gak bisa mengetahui kekurangan beliau.... Itu yg semua orang salut.... Sampe sampe esemka tenggelam aja rakyat gak nyadar. Betul apa betuuuuulllll????,0,0",Non Self-Harm
5188,"huweeeeee... setiap ngebayangin jieun duduk fokus dan tenggelam dalam dunianya sendiri gitu rasanya kyk aduuhh mbak pengen peluk ,0,0",Non Self-Harm
5189,"Rasanya pengen tenggelam di laut aja asli dah wkkwk ,0,0",Terindikasi Self-Harm
5190,"Banyak tanah yang bersifat langit, yang langit pengen jadi bintang, para bintang ingin seindah bulan. Tapi bulan pengen seterang matahari, padahal matahari juga bakal tenggelam."""""""",0,0",Non Self-Harm
5191,"Please rasane pengen tenggelam ke bantal sampe kesulitan nafas,1,0",Terindikasi Self-Harm
5192,"ak pengen bahas apakah nanti daratan bakal tenggelam, tp sm sp"""""""",1,1,0,134",Non Self-Harm
5193,"Punya kesabaran setipis tisu, ngobrol sama orang yg gak sefrekuensi. Fix pengen ku belah 2 tanah yg ku pijak, biar dia tenggelam kedalam bumi """""""",0,0,2",Non Self-Harm
5194,"Pengen nyuruh nanti tenggelam ama yg laen,0,0",Non Self-Harm
5195,"Hmmm rasanya capek, kayak pengen kemana gitu ke tempat yg gak ada orang yg ngenalin, biar bisa menung sendiri ngebiarin pikiran ini penuh, ngebiarin diri ini tenggelam dalam sedih."""""""",0,0",Non Self-Harm
5196,"Yg ga abis pikir... KOK BISA YA DIA MENGAKUI  kalau gua dah mampet aja ga mau. Pengen tenggelam aja maluuu soalnya ,1,0,0",Terindikasi Self-Harm
5197,"Pengen hidup seperti larry, kerjaannya nge-gym, mantau pantai, sama nyelametin kalo ada yang tenggelam."""""""",0,0",Non Self-Harm
5198,"pengen terbang di langit pengen tenggelam di laut,0,0",Terindikasi Self-Harm
5199,"Sumpah cute banget Hyunsikkk.. pengen ku ajak nikah langsung aja ayuk bang Hyunsikk kita bikin kerajaan di bawah laut, aku bisa tenggelam kokkk.. """""""",1,0,0,34,[]",Non Self-Harm
5200,"Sanji menuhin tl, pengen kuritwit semua, tp nnti zoroku tenggelam """""""",0,0,0,32,[]",Non Self-Harm
5201,"tapi Tuhan adil, semua itu dikasi untuk mengguyur luka terlalu dalam krn orang tua. Huhu sedih, rasanya pengen tenggelam aja pengen pergi jauh ninggalin semuanya biar 1x orang tua itu ngomong “maaf” ke anaknya."""""""",0,0",Terindikasi Self-Harm
5202,"yang pengen salah satu pulau tenggelam keknya,1,0",Non Self-Harm
5203,"Uhm mau buka lock akun bentar karna gemesh banget gk tahan pengen bilang moms @iambettches aku jatuh cinta sama hampir semua cerita mu, setiap momen yg kamu bikin rasanya berhasil banget kamu hidupin buat aku yg baca kyk ikut tenggelam di dalam ceritanya. Sehidup itu memang - https://x.com/taenoosaurus/s/taenoosaurus/status/1603375980365901825…"""""""",1,0",Non Self-Harm
5204,"biw, kalo aku emang pengen tenggelam, gimana?"""""""",0,0",Terindikasi Self-Harm
5205,"Semenjak tenggelam pas liburan kemarin, kenapa aku tiap cape bawaannya pengen ngulang itu lagi aja walaupun rasanya sesak banget """""""",0,0",Terindikasi Self-Harm
5206,"pengen, dulu waktu umur 5 tahun hampir mati tenggelam, tapi ada yg nolong gatau siapa, harusnya aku pasrah aja biar mati sekalian"""""""",0,0",Terindikasi Self-Harm
5207,"dlu aku pengen bgt pnya bnyk tmn wlopun mama larang kalo aku pgn pasti aku lakuin, tp skrng keknya udah gaada minat dan tenaga lg buat maksa kenalan sm org"""""""""""""""" baru. biar berjalan natural aja dikehidupan nyata, emg sosmed memudahkan tp tnpa sadar aku jd tenggelam sendirian"""""""",0,0",Non Self-Harm
5208,"pls aku pengen bgt ngajakin exols di ig untuk vote TTA, soalnya di ig kadang gatau ada vote gini, tp gmn cara nya mau komen jg pasti tenggelam"""""""",0,0,0",Non Self-Harm
5209,"Pengen viral tapi ga kuat mental...yah tenggelam,0,0",Non Self-Harm
5210,"Dari awal baca dia menolak diautopsi aja udah sus banget. Kayak pengen cepet cepet dimakamkan dengan penyebab kematian """"""""""""""""tenggelam"""""""""""""""". Harus diperiksa  juga sih """"""""""""""""ibu""""""""""""""""nya ini"""""""",0,0",Non Self-Harm
5211,"Bang  saya pengen tahu juga perusahaan siapa sih yang mengeksport pasir laut untuk perluasan pantai Singapura, dulu sepertinya menjadi skandal besar, tetapi beritanya tenggelam. Yang sekarang sepertinya mereka bermain lagi. Milik kumis bukan"""""""",1,0",Non Self-Harm
5212,"Tolol. Inimah temen pansos doang pengen akunnya rame. Kalo gasengaja harusnya pas awal baru tenggelam gak nyampe 10detik jg orang waras bakal panik buru-buru naikin. Bukan diemin dan ditahan didorong ke bawah. Keliatan loh itu tangannya neken si korban biar gak keluar dr air.,0,0",Non Self-Harm
5213,"Cuman aku agak bingung dengan pesan moral yang kompleks (ini bagus) dan pengen lihat satu plot khusus: pas seseorang terlalu tenggelam di sosial media karena permasalahan di kehidupan asli sampe dia ngelakuin segala cara biar kehidupan sosmednya itu nyata. Bakalan seru kayaknya.,1,0",Non Self-Harm
5214,"Bisa bisa nya Ibu nya santai bilang """""""""""""""" emang udh jalan nya"""""""""""""""" Heiiii ini pembunuhan jelasss.. kok enteng amat anak meninggal karna tenggelam dia ga pengen liat cctv malah katana pengen nunggu 7 harian ckckkc https://x.com/ScariestProjec/ScariestProject/status/1755908258425127102…"""""""",0,0",Non Self-Harm
5215,"SHIPPER INI TUH IKUT TENGGELAM BERSAMA KAPALNYA MANA BASENYA HANCHO UDAH TUTUP RILL PCRN GA SIH YOUN AJA PERNAH BILANG PENGEN PCRN SAMA DOI SAMPE LANGGENG,1,0,0,35,[]",Non Self-Harm
5216,"Awalnya pengen diotopsi, kok bisa alm Dante bisa tenggelam? padahal alm Dante jago berenang. Giliran diselidiki gaberani liat cctv."""""""",0,0",Non Self-Harm
5217,"Karina, maaf ya kemarin-kemarin aku kayaknya terlalu tenggelam dalam euforia pershipperan sampe-sampe lupa kalo kebahagiaan kamu adalah yg nomor satu. Aku ga mau maksa-maksa kamu lagi, aku cuma pengen kamu bahagia selalu"""""""",1,0",Non Self-Harm
5218,"pengen tenggelam aja di kolam renang.,0,0",Terindikasi Self-Harm
5219,"Work! Guys ada yg pengen buat grup wa buat belajar cpns ga? Isinya 6-7 an aja biar efektif belajarnya. Sebelumnya udah ikutan banyak grup belajar cpns di tele tapi buat aku kurang efektif soalnya terlalu banyak member dan info pun sering tenggelam kalo ga sering2 buka:(  (cont..),142,95",Non Self-Harm
5220,"Rasanya pengen aktif ngikutin manga boruto dan tenggelam dalam fandom anime lagi tapi gw takut sedih bjrot ntar gw baper lagi macem pas aotmasalahnya skrg si boruto boruto itu lagi miris kisah idupnya hidup gw kan skrg mau menerapkan prinsip ini,0,0,0",Non Self-Harm
5221,"Kalo liat abe, ken kalkulus kaya pengen banget punya anak tapi abis itu gue ngeliat adek gue atraksi kaya topeng monyet seketika keinginan punya anak tenggelam ke dasar paling mariana.."""""""",0,0",Terindikasi Self-Harm
5222,"Kirain masuk bulan Feb lbh baik drpd bulan Jan kmrn.. ternyata baru awal bulan uda kacau  haha pengen tenggelam di laut aja,2,0,0,137",Terindikasi Self-Harm
5223,"Mantappp. Emg bener ya kalo pengen terus panjang karir jangan terlalu manut gegedug… apalagi kalo toxic atasannyabisa-bisa tidak berkembang… jd kitanya juga yg berusahaa biar terus eksis jd tidak tbtb tenggelam. Goodluck gidle moga karirnya panjangg,0,0,0",Non Self-Harm
5224,"Rasane pengen tenggelam asuuu,0,0",Terindikasi Self-Harm
5225,"Boro2 mundur,,yg ada pengen nambah periode kata bung Adian...Apalagi yg dua itu,kalau mundur tambah tenggelam dia."""""""",0,0",Non Self-Harm
5226,"pengen makan opor ayam... kau aku ungkep kayak opor ayam!!! rasain lu! tenggelam di kuah opor,1,0,0,18",Non Self-Harm
5227,"Pengen jg tapi takut tenggelam,1,0",Non Self-Harm
5228,"Oooo makanya pengen cepet2 kendaraan listrik... Persiapan sewaktu-waktu kota2 pada tenggelam, warga ttp bisa mobilitas... Wow..."""""""",0,0",Non Self-Harm
5229,"Biasalah pengen pansos,kan lagi tenggelam dia"""""""",0,0",Non Self-Harm
5230,"Tiba2 pengen rewatch SAO S1, setelah 10 tahun yg lalu pertama kali tenggelam di dunia jejepangan. Recalling 'sakit hati' yg bikin ketagihan ngeweebs, nostalgia sekali prim :v"""""""",1,0",Non Self-Harm
5231,"Tbtb pengen nangis, oke waktunya untuk tidur daripada tenggelam sama pikiran negatif"""""""",1,0",Non Self-Harm
5232,"selama seunghan hiatus cuma mimpi sekali sampe tiap hari pengen bgt tiap tidur ketemu seunghan lewat mimpi, tapi hari ini mimpiin seunghan sampe 2 kali dan itu tentang seunghan balik semuaini gua beneran tenggelam sama hayalan gw kah? tapi semoga ini pertanda baik, aamiin"""""""",0,0,1,241,[]",Non Self-Harm
5233,"Pengen tak tenggelam kann,0,0",Non Self-Harm
5234,"kalo gw pengen tenggelam aja gi,0,0",Terindikasi Self-Harm
5235,"gak muluk muluk tuhan, lancarkan aja jalannya, gak perlu lurus landai dikit curam dikit gak papa, aku cuma pengen sampai tepian, aku pengen sampe di pantai, ternyata di tengah laut ini ombak nya terlalu kencang, aku takut tenggelam, aku gak punya pelampung."""""""",1,0",Non Self-Harm
5236,"ASLI DAH. Kelar cerita kayak bjir ngapain cerita itu apalagi kalo tanggapannya gak baik makin pengen tenggelam aja ke inti bumi,1,0",Terindikasi Self-Harm
5237,"Keliatannya gada alasan tapi coba deh besok pagi km mulai mikir pengen makan makanan favoritmu, buat besok aja. Setelah itu kamu mandang sekitar pas lagi keluar rumah, biasanya ada aja yg bisa bikin kamu punya harapan buat hidup kak walau pernah hampa & tenggelam, u can survive"""""""",0,1",Non Self-Harm
5238,"Pengen tenggelam di laut,0,0",Terindikasi Self-Harm
5239,"temen bule ku lg liburan di samosir pengen coba jamur ini krna aku tau efeknya gk kukasih makan ku blg aja harganya mahal dri pd repot klau udh mabok tenggelam pula di dantob ntr,0,0,0",Non Self-Harm
5240,"Pengen tahu nih nanti demokrat setelah  dukung paslon 2 , makin ke laut atau makin tenggelam ..."""""""",0,0",Non Self-Harm
5241,"ahh sama , blackpink ku tenggelam di beranda gara2 isinya orang marah2 krna beda pilihan capres  jd pengen buru2 tgl 14 biar berandaku kembali"""""""",0,0,0",Non Self-Harm
5242,"Pengen jadi ikan cuma berenang berenang ga tenggelam sama pikirian,0,0",Non Self-Harm
5243,"Pengen banget cobain kuliner surya tenggelam,1,0",Non Self-Harm
5244,"Kalau kalah beda narasinya bang.. Semoga partai ini tenggelam..ketumnya masih di kontrol bapaknya.. Dan pengen berkuasa lagi walau menjilat,1,2",Non Self-Harm
5245,"Yak, gw pengen teriak, lari, dan nyebur ke kolam renang, terus tenggelam.."""""""",0,0",Terindikasi Self-Harm
5246,"Politik Jokowi master class! Berhasil bangun negeri dan yg dikerjakan demi  bangsa, mayoritas masyarakat mencintainya. Banyak parpol tunduk padanya, yg kontra dgnnya akan mengecil, diajak kolab ga mau, pengen kader sendiri akhirnya tenggelam. Jokowi bilang lanjutkan ya lanjutkan"""""""",0,0",Non Self-Harm
5247,"INI! SUMPAH ANJIR INI WOYY GUE BUTUH SEMEDI DI PERPUS ABIS RUTINITAS SEHARIAN. PENGEN RASANYA TENGGELAM SAMA BUKU BACAAN DI TEMPAT TENANG. KALO DI RUMAH TUH MASIH SUKA BERISIK,0,0,0,62,[]",Non Self-Harm
5248,"tambah impian ah, pengen punya rumah yang punya akses matahari terbit dan tenggelam, terus tiap habis magrib diem di balkon sama pasangan hidup natap langit yang indah banget"""""""",0,0",Non Self-Harm
5249,"curhat dikitt! sebelumnya aku emang ada bilang kalo pengen bikin ginian dan kebetulan lagi baca ulang buku ini. sebenernya aku pasti bakal lupa kalo harus react di sini, karena aku selalu tenggelam di buku-buku yang aku baca. semoga ingat ya kalo lagi bikin “currently reading” """""""",1,0",Non Self-Harm
5250,"Awal nonton karna pengen liat yoojung trus diliat2 klip/video chemistrynya oke yaudah gass ternyata bagusss. Genre fantasy gini emang gue suka Btw ini drakor kambek gue abis tenggelam di dracin sekian lama ,1,0,1,190,[]",Non Self-Harm
5251,"02 harus tenggelam di 1 putaran,sesui ke inginan samsul pengen 1 putaran."""""""",0,0",Non Self-Harm
5252,"Pengen tribun aja soalnya waktu nonton festival di istora kmrn, pas di standing gue kek tenggelam di lautan orang tinggi. Duduk emang ga terlalu keliatan cuma sengganya gue ga perlu ngorbanin leher & kaki biar bisa ngerekam. Toh sama enjoy semua"""""""",0,0",Non Self-Harm
